TIME (days),BRIGHTNESS (mag)
2.9071729999997507,15.595996815025561,0.0
1.903956000000404,15.631715743814016,0.0
1.8376490000005008,15.599793668572968,0.0
1.782472000000464,15.57037194255654,0.0
1.6954265000003006,15.532452981521711,0.0
0.6593825000001954,15.373152910419096,0.0
2.6191755000003343,15.702983978048767,0.0
1.5204730000003055,15.507593421639784,0.0
1.3508884999999382,15.53465586448268,0.0
2.216936000000004,15.646597939022682,0.0
0.10524349999980265,15.189689234886416,0.0
2.999796500000038,15.412952061279064,0.0
0.9760910000004825,15.44747563781446,0.0
2.0603824999999376,15.649764117972818,0.0
0.9446355000002575,15.412799927125683,0.0
1.9584370000005586,15.609695102052806,0.0
0.812301499999744,15.394943204814735,0.0
2.796152999999946,15.715228694233176,0.0
0.7861259999998307,15.375316606401839,0.0
1.7823875000003055,15.554944040869183,0.0
0.6833505000005009,15.403264571226376,0.0
1.7415819999998128,15.600014550714059,0.0
2.737273500000135,15.72890491128733,0.0
0.644956499999735,15.333019545546977,0.0
0.5760395000002823,15.314226859019652,0.0
1.6266710000005924,15.568326103265399,0.0
2.546182499999983,15.695349487545071,0.0
1.504795499999918,15.540152895637624,0.0
0.45951849999989713,15.250097694553018,0.0
1.4222300000002672,15.522398646844113,0.0
1.4635330000003863,15.496680276228114,0.0
1.4234559999999696,15.49898862286959,0.0
2.4402775000003767,15.69870782674573,0.0
0.3688504999997577,15.28581669917219,0.0
1.2845820000000518,15.47714699732061,0.0
0.2820250000004032,15.26406167312695,0.0
1.3069365000001665,15.501049102439326,0.0
2.270998000000084,15.66546749479002,0.0
0.22637100000001364,15.18427514722746,0.0
1.221772500000386,15.475052836408972,0.0
0.1676455000001993,15.187852863472093,0.0
0.09906000000026793,15.220729876495374,0.0
1.0397215000001476,15.447361859211183,0.0
0.9720745000004443,15.422135720217105,0.0
0.9582874999998174,15.40919994547246,0.0
1.8673590000001008,15.574997759225447,0.0
2.8635205000003734,15.652823150729832,0.0
0.829203499999966,15.386790063900362,0.0
1.8526150000003332,15.564258506432955,0.0
0.7797980000002678,15.40320863211719,0.0
1.739271000000305,15.559753614991159,0.0
2.756402500000157,15.69325947151474,0.0
2.725735500000311,15.691424179252348,0.0
0.6849485000005502,15.323104500191091,0.0
1.6424099999998507,15.553411787875858,0.0
2.5765729999998976,15.698004252483335,0.0
1.5538659999999638,15.510696262471553,0.0
1.5096590000001973,15.528149478193162,0.0
1.4775954999999459,15.491309372236138,0.0
0.31927299999992176,15.273318836817554,0.0
0.31151599999975943,15.244520797536085,0.0
1.2532575000005504,15.457606201793846,0.0
0.20561050000037406,15.208639113074163,0.0
1.2464620000003652,15.490908232908774,0.0
2.1764535000005814,15.590731195377705,0.0
0.09605650000009947,15.20870329057826,0.0
2.1214980000001162,15.619580317239393,0.0
1.0979009999999283,15.465630567583318,0.0
2.997494000000172,15.427561826050473,0.0
2.0093669999997887,15.65700054935869,0.0
1.9513700000000505,15.610602854764808,0.0
2.965311500000453,15.495106244115862,0.0
0.8636645000001892,15.409360458497861,0.0
0.786067499999914,15.358901088372747,0.0
1.8427490000001834,15.587614615158556,0.0
1.8812020000004495,15.595561323689033,0.0
2.793203500000384,15.722517243509143,0.0
0.7314964999997806,15.352462615924152,0.0
1.7557180000006039,15.527723218294474,0.0
2.6947395000000767,15.681404476572633,0.0
0.7224025000000727,15.343597362900619,0.0
1.6434040000000216,15.554255902021687,0.0
2.624485500000169,15.707048195686813,0.0
1.564900000000252,15.556171122741008,0.0
0.6628929999998059,15.362888719199203,0.0
1.5119045000002953,15.52538914339486,0.0
2.471475999999953,15.654992604547367,0.0
0.5437790000000211,15.293672817095796,0.0
1.3981404999999634,15.494881536574178,0.0
1.4540220000004336,15.510857783487115,0.0
2.40686350000003,15.647357808894995,0.0
1.4121265000001917,15.491546971188875,0.0
2.302717999999839,15.680747783483188,0.0
2.270451000000395,15.666851953861972,0.0
0.2710840000001955,15.244672610059393,0.0
0.2211970000002177,15.20502558415966,0.0
1.200348500000008,15.461822030381033,0.0
2.1280499999998668,15.654044536571265,0.0
0.09531300000047249,15.172438631481278,0.0
1.0145545000003175,15.431678232063936,0.0
2.1177845000000297,15.621142631755259,0.0
0.12117600000046558,15.19352858400647,0.0
1.9849659999998917,15.603806841991993,0.0
0.09697750000030103,15.224849045716859,0.0
1.9504274999999125,15.600245795512746,0.0
2.046499000000094,15.617494845417463,0.0
0.9552919999998473,15.420919904646967,0.0
0.9526435000000713,15.390097725656737,0.0
1.9732649999999792,15.591561208432616,0.0
0.9179779999999926,15.438302992809795,0.0
1.9103095000006127,15.576775968203282,0.0
2.7991024999999294,15.675711308885813,0.0
0.7623254999998212,15.363118939199147,0.0
2.68914000000059,15.658945189273666,0.0
1.6703129999999549,15.582100864362689,0.0
0.6367460000006098,15.365088229582446,0.0
1.605807499999727,15.520356394627978,0.0
2.5458455000000124,15.730844314868367,0.0
0.42789450000028184,15.258550668560698,0.0
2.3672075000002866,15.634658002341633,0.0
0.3145304999998495,15.221064539588635,0.0
1.2816249999998748,15.462558532383177,0.0
0.22176100000033738,15.179190632451604,0.0
2.1800840000003223,15.625935045055247,0.0
1.0470285000001351,15.4141884867262,0.0
1.9612614999997962,15.638871866907266,0.0
1.9952645000006108,15.584052351653245,0.0
0.9678275000001135,15.431887014574354,0.0
1.9203290000001134,15.592277890020094,0.0
1.9016849999997332,15.587397692923886,0.0
0.8086539999998408,15.392176653166374,0.0
1.6310460000004703,15.589150808413857,0.0
1.4014279999998536,15.485030970535785,0.0
2.296317000000447,15.620038066210846,0.0
1.2051999999997456,15.43190838154726,0.0
1.1744345000002796,15.455424929558028,0.0
2.0849319999997604,15.616926102551007,0.0
0.7354944999999415,15.378333845454643,0.0
2.2593609999997986,15.673333239795427,0.0
1.9252464999997536,15.605191264766699,0.0
1.7385399999998388,15.543470154692152,0.0
1.7030690000001405,15.549318925081455,0.0
1.4209795000002212,15.45843553913339,0.0
2.4758910000006393,15.711350232239035,0.0
0.36833400000051775,15.240010248641529,0.0
1.2840755000005593,15.495152466922805,0.0
0.26571700000020204,15.18956186117771,0.0
0.24977850000055613,15.273858936086024,0.0
0.3134600000004326,15.237195417671833,0.0
1.2386914999999337,15.469948325842887,0.0
1.6500285000001456,15.56156641659111,0.0
1.3002610000004777,15.4706909304329,0.0
1.2082630000002856,15.431334157347203,0.0
0.9270410000006502,15.416113409506828,0.0
0.8184729999997744,15.36781963389709,0.0
1.723490500000358,15.531625932821711,0.0
2.5917794999998978,15.715131918976535,0.0
0.5026569999997834,15.292762886431179,0.0
1.4368585000000569,15.510686096288845,0.0
1.4722799999998877,15.517483735429778,0.0
0.37157300000043403,15.286363488756349,0.0
1.2975360000002656,15.469418551564647,0.0
1.0464095000006508,15.401499436645716,0.0
2.0503625000002548,15.617005107128682,0.0
0.9121015000006429,15.390667714042232,0.0
0.4942779999999374,15.294760743225027,0.0
2.3878655000000477,15.631417478716466,0.0
1.233737500000513,15.482315553517989,0.0
2.0235940000000063,15.574062680462005,0.0
1.8071645000002943,15.569650947828109,0.0
2.7241650000004443,15.727804464052802,0.0
2.6040310000000515,15.708379036763517,0.0
0.45371150000009264,15.270756361740107,0.0
0.31486049999992405,15.255026427244754,0.0
2.127041000000511,15.676015694464548,0.0
3.0160685,15.394184539246822,0.0
4.909230000000207,15.61888249177227,0.0
5.923241499999751,15.645778236583796,0.0
4.9200245000004035,15.553860880217512,0.0
4.853717500000501,15.587713740254262,0.0
4.798540500000463,15.582227284751927,0.0
4.7114950000003,15.569858223747401,0.0
3.675451000000195,15.341502492242126,0.0
5.635244000000334,15.686992241153572,0.0
4.536541500000306,15.495937808403381,0.0
4.366956999999938,15.535060567831168,0.0
5.233004500000003,15.62651021727419,0.0
3.1213119999998025,15.190277670077528,0.0
6.015865000000038,15.364969927381797,0.0
3.9921595000004824,15.404908239162008,0.0
5.076450999999937,15.651258956763753,0.0
3.9607040000002574,15.416386685431318,0.0
4.974505500000559,15.60845455026684,0.0
3.828369999999744,15.402005632130038,0.0
5.812221499999946,15.670696571515045,0.0
3.8021944999998305,15.361151366335209,0.0
4.798456000000305,15.597838914518205,0.0
3.6994190000005007,15.339276521920604,0.0
4.757650499999812,15.586648043641794,0.0
5.753342000000135,15.69450602694206,0.0
3.661024999999735,15.332771751025723,0.0
3.592108000000282,15.344260443003657,0.0
4.642739500000593,15.544424910259062,0.0
5.562250999999983,15.73136818298099,0.0
4.520863999999918,15.539239393039859,0.0
3.475586999999897,15.282536812390182,0.0
4.438298500000267,15.480808792283511,0.0
4.479601500000387,15.543020324283027,0.0
4.439524499999969,15.507775679143698,0.0
5.4563460000003765,15.712836233979209,0.0
3.3849189999997575,15.296151380439108,0.0
4.300650500000051,15.501450173854781,0.0
3.298093500000403,15.220684471356693,0.0
4.323005000000166,15.44731713263043,0.0
5.287066500000083,15.648023537203747,0.0
3.2424395000000135,15.208921079611223,0.0
4.237841000000386,15.457386644542243,0.0
3.183714000000199,15.163085133995756,0.0
3.1151285000002678,15.195789147347705,0.0
4.055790000000147,15.45012407847579,0.0
3.988143000000444,15.416995473222686,0.0
3.9743559999998173,15.435943368633723,0.0
4.883427500000101,15.58103706566234,0.0
5.879589000000373,15.646590585284946,0.0
3.845271999999966,15.388011475923022,0.0
4.8686835000003335,15.594239892660335,0.0
3.7958665000002676,15.408236182698474,0.0
4.755339500000305,15.551337319221856,0.0
5.772471000000157,15.702692512504587,0.0
5.741804000000311,15.69252726326375,0.0
3.70101700000055,15.33207069649866,0.0
4.65847849999985,15.569807503964386,0.0
5.592641499999898,15.737050695191773,0.0
4.569934499999963,15.525963735714198,0.0
4.5257275000001975,15.53621925930815,0.0
4.493663999999946,15.501187882205382,0.0
3.3353414999999216,15.255964417438806,0.0
3.3275844999997592,15.257268585727287,0.0
4.26932600000055,15.463699948647244,0.0
3.221679000000374,15.214998348170058,0.0
4.262530500000365,15.476731637181041,0.0
5.192522000000581,15.611834373982417,0.0
3.1121250000000993,15.212080194497918,0.0
5.137566500000116,15.637230837584733,0.0
4.113969499999929,15.435438262901949,0.0
6.013562500000171,15.403828494835082,0.0
5.025435499999789,15.566321184323856,0.0
4.96743850000005,15.603042911542083,0.0
5.981380000000453,15.48881545647152,0.0
3.879733000000189,15.375898088726986,0.0
3.802135999999914,15.37735577092746,0.0
4.858817500000184,15.602724928193688,0.0
4.897270500000449,15.591337418854405,0.0
5.809272000000384,15.713278992833137,0.0
3.7475649999997804,15.361300672882113,0.0
4.771786500000603,15.592036233987539,0.0
5.7108080000000765,15.692567514289635,0.0
3.7384710000000725,15.354312483022658,0.0
4.659472500000021,15.51618570838588,0.0
5.640554000000169,15.696504119925526,0.0
4.580968500000251,15.53874763689129,0.0
3.6789614999998057,15.359174009825516,0.0
4.527973000000295,15.505723798448617,0.0
5.487544499999952,15.684528856418487,0.0
3.559847500000021,15.297553836320805,0.0
4.414208999999963,15.503194447559885,0.0
4.470090500000433,15.54581420267402,0.0
5.42293200000003,15.695935960905954,0.0
4.4281950000001915,15.4926247207886,0.0
5.318786499999838,15.690317654588773,0.0
5.286519500000395,15.643245057733129,0.0
3.2871525000001953,15.172069159097646,0.0
3.2372655000002175,15.17198633333737,0.0
4.216417000000008,15.473090892425775,0.0
5.144118499999866,15.620409023430453,0.0
3.1113815000004723,15.203641488260452,0.0
4.030623000000317,15.424242194691898,0.0
5.1338530000000295,15.6236902510005,0.0
3.1372445000004654,15.168668253900583,0.0
5.001034499999891,15.635337571643607,0.0
3.113046000000301,15.248023017142527,0.0
4.966495999999912,15.6022359439912,0.0
5.062567500000094,15.61486148450595,0.0
3.971360499999847,15.440588373118832,0.0
3.968712000000071,15.438976210400169,0.0
4.989333499999979,15.58289357392588,0.0
3.9340464999999925,15.449416600786368,0.0
4.9263780000006125,15.601199276440386,0.0
5.815170999999929,15.630485032577996,0.0
3.778393999999821,15.411899838345732,0.0
5.705208500000589,15.689167638748284,0.0
4.686381499999955,15.615888199160665,0.0
